text,text_preprocessing_awal,label_sentimen,confidence
"@dimarsasongko98 Capital outflow dari Rekiplik Q1  2026 mencapai sekitar Rp34 triliun sepanjang periode Januari hingga April, yg kemudian meningkat signifikan pada Mei akibat sentimen global, termasuk penyesuaian (rebalancing) Indeks MSCI yg memicu gelombang aksi jual saham berkapitalisasi besar https://t.co/FgvN0piTkJ","@USER capital outflow dari rekiplik q1 2026 mencapai sekitar rp34 triliun sepanjang periode januari hingga april, yg kemudian meningkat signifikan pada mei akibat sentimen global, termasuk penyesuaian (rebalancing) indeks msci yg memicu gelombang aksi jual saham berkapitalisasi besar HTTPURL",netral,0.5932118892669678
@dimarsasongko98 16 bulan kemudian livernya rusak https://t.co/SUqI2SCylS,@USER 16 bulan kemudian livernya rusak HTTPURL,negatif,0.9540553689002991
@myshawti Anjg biji galer 😂,@USER anjg biji galer wajah gembira berurai air mata,negatif,0.9965190887451172
@myshawti hukuman apa yang pantas kira2?,@USER hukuman apa yang pantas kira2?,netral,0.9285030364990234
@myshawti Padahal baru 2 tahun,@USER padahal baru 2 tahun,netral,0.5960912108421326
"@myshawti Sehari 1 M selama 1,5 th tuh buat beli apa ya?","@USER sehari 1 m selama 1,5 th tuh buat beli apa ya?",netral,0.9541826248168945
"@myshawti Klo dah kenyang tengkap dulu.. 
Nanti masuk lagi yang baru.. 
Klo dah kenyang tangkap lagi... 

Ini kayak merampok terstruktur.. 

Agak kritis saya liat hukum sekrang..",@USER klo dah kenyang tengkap dulu.. nanti masuk lagi yang baru.. klo dah kenyang tangkap lagi... ini kayak merampok terstruktur.. agak kritis saya liat hukum sekrang..,negatif,0.9827322959899902
@myshawti https://t.co/RTrRVPR194,@USER HTTPURL,netral,0.968769371509552
@myshawti die mah tukang klaim min. bunted aja dipaksa itu ikut wowo eh malah skrg si bunted yg kepincut 😍,@USER die mah tukang klaim min. bunted aja dipaksa itu ikut wowo eh malah skrg si bunted yg kepincut wajah tersenyum lebar bermata hati,negatif,0.9856361150741577
@myshawti saat nya pengeluarkan meme dari fufufafa yang sangat visioner kwkw,@USER saat nya pengeluarkan meme dari fufufafa yang sangat visioner kwkw,negatif,0.7994702458381653
"@myshawti Jangan lupa aplikasi yg baru launching

Setara coretax
🤣🤣",@USER jangan lupa aplikasi yg baru launching setara coretax tertawa terbahak-bahak tertawa terbahak-bahak,netral,0.4339759647846222
@myshawti botak biadab,@USER botak biadab,negatif,0.9945778846740723
@myshawti Bajingan yg masa edarnya gak berumur panjang... 🤣,@USER bajingan yg masa edarnya gak berumur panjang... tertawa terbahak-bahak,negatif,0.9932335019111633
@myshawti Lanjut KDMP dulu...atau agrinas..atau anggota DPR-DPRD yang punya banyak dapur MBG..? https://t.co/TglZ3YIQPK,@USER lanjut kdmp dulu...atau agrinas..atau anggota dpr-dprd yang punya banyak dapur mbg..? HTTPURL,netral,0.9046055674552917
"@myshawti penjara itu bukan tempat yang menyeramkan bagi garong duit negara.
-tinggal pesan kamar yang enak.
-bawa cuan tiap hari buat kebutuhan hidup di dalam.
-bisa main hp sepuasnya
-klo beli sesuatu tinggal suruh orang mau apapun bisa.
anggap didalam itu istirahat kerja &amp; banyak uang.",@USER penjara itu bukan tempat yang menyeramkan bagi garong duit negara. -tinggal pesan kamar yang enak. -bawa cuan tiap hari buat kebutuhan hidup di dalam. -bisa main hp sepuasnya -klo beli sesuatu tinggal suruh orang mau apapun bisa. anggap didalam itu istirahat kerja &amp; banyak uang.,negatif,0.9318221807479858
@myshawti Timpa teksnya coookk,@USER timpa teksnya coookk,negatif,0.9838832020759583
@myshawti orang kaya gini masih di kasi hidup anjir,@USER orang kaya gini masih di kasi hidup anjir,negatif,0.9963326454162598
"@myshawti Dia tuh ditangkap bukan karena korup nya, tapi ada bagian dalam yg ga kebagian. 🤣 diatas langit masih ada langit,. Ibarat diatas suami masih ada ibu mertua 🤣🤣🤣","@USER dia tuh ditangkap bukan karena korup nya, tapi ada bagian dalam yg ga kebagian. tertawa terbahak-bahak diatas langit masih ada langit,. ibarat diatas suami masih ada ibu mertua tertawa terbahak-bahak tertawa terbahak-bahak tertawa terbahak-bahak",negatif,0.9665238261222839
@myshawti Anj dosanya udh nyaingin firaun 😭,@USER anj dosanya udh nyaingin firaun wajah menangis keras,negatif,0.9984403252601624
@sukajalan_jalan Koncoisme mint,@USER koncoisme mint,negatif,0.9865120649337769
"@myshawti nggak ada, itu masih ada satu lagi palkon yg tersisa itu
Semogalah secepatnya","@USER nggak ada, itu masih ada satu lagi palkon yg tersisa itu semogalah secepatnya",netral,0.9635961055755615
"@myshawti Gak ada yg bener semuanya, pada skill issue inkompeten
Mana satu lagi plenger banget","@USER gak ada yg bener semuanya, pada skill issue inkompeten mana satu lagi plenger banget",negatif,0.9958800077438354
@Brahim_maldini Udah di deposito sama mereka,@USER udah di deposito sama mereka,positif,0.4288405478000641
"@myshawti Deposito ada potongan pajaknya, kalo niat mah bisa banget pake pembuktian terbalik 🙃","@USER deposito ada potongan pajaknya, kalo niat mah bisa banget pake pembuktian terbalik wajah terbalik",netral,0.9365173578262329
@myshawti Ya lagian orng plenger disuruh milih orang buat kabinet.,@USER ya lagian orng plenger disuruh milih orang buat kabinet.,negatif,0.9639827609062195
@myshawti dadan mah pilihan wiwi mint. wowo mah gblk aja malah nerusin orang kgk jelas gini 😂,@USER dadan mah pilihan wiwi mint. wowo mah gblk aja malah nerusin orang kgk jelas gini wajah gembira berurai air mata,negatif,0.9945682287216187
"@myshawti Yg anggaran zoom ini udah berapa bulan lalu sempet rame ya tapi koq ga ada yg mikir ""gede amat nih anggaran zoom doang"" malah dibiarin. akhirnya kecolongan banyak. Emang susah nangkep maling sebelum dia jarah banyak","@USER yg anggaran zoom ini udah berapa bulan lalu sempet rame ya tapi koq ga ada yg mikir ""gede amat nih anggaran zoom doang"" malah dibiarin. akhirnya kecolongan banyak. emang susah nangkep maling sebelum dia jarah banyak",negatif,0.93216872215271
"@myshawti Periksa kolega, saudara, tetangga sampai pegawai dan gundiknya..

Uang Milyaran gitu perputarannya pasti gede juga.
😑","@USER periksa kolega, saudara, tetangga sampai pegawai dan gundiknya.. uang milyaran gitu perputarannya pasti gede juga. wajah tanpa ekspresi",negatif,0.9952731728553772
"@myshawti Si HAMA wereng

https://t.co/OyQRunPl4L",@USER si hama wereng HTTPURL,negatif,0.9719901084899902
"@myshawti Asuw tenan, bikin malu negara. 

Tulis fufufafa https://t.co/ikU6p1nOqX","@USER asuw tenan, bikin malu negara. tulis fufufafa HTTPURL",negatif,0.995130181312561
@myshawti Fufufafa emang ahli membaca masa depan. Keren. 👍,@USER fufufafa emang ahli membaca masa depan. keren. jempol ke atas,positif,0.9963766932487488
@myshawti Anaknya gimana ya masih bisa tinggi gak https://t.co/vT0VnM0Ckd,@USER anaknya gimana ya masih bisa tinggi gak HTTPURL,netral,0.9294200539588928
@myshawti njir dari kurus ampe gembrot begitu,@USER njir dari kurus ampe gembrot begitu,negatif,0.9936250448226929
Badan Gizi Nasional (BGN) mengungkapkan insiden keamanan pangan yang serupa dengan keracunan pada program Makan Bergizi Gratis (MBG) tidak hanya terjadi di Indonesia. Baca di sini: https://t.co/xVXTRSziRt ~TA #MakanBergiziGratis #Keracunan #BGN https://t.co/Tj484JttbK,badan gizi nasional (bgn) mengungkapkan insiden keamanan pangan yang serupa dengan keracunan pada program makan bergizi gratis (mbg) tidak hanya terjadi di indonesia. baca di sini: HTTPURL ~ta #makanbergizigratis #keracunan #bgn HTTPURL,netral,0.9945483803749084
Balita berumur 2 th meninggal dunia setelah mengkonsumsi MBG. Diketahui 63 balita dan ibu mengalami keracunan usai menyantap Makan Bergizi Gratis (MBG) di dua desa di Kecamatan Leles Cianjur. Sebagian besar kembali pulih tinggal beberapa orang masih menjalani perawatan https://t.co/uP50mpk7Dx,balita berumur 2 th meninggal dunia setelah mengkonsumsi mbg. diketahui 63 balita dan ibu mengalami keracunan usai menyantap makan bergizi gratis (mbg) di dua desa di kecamatan leles cianjur. sebagian besar kembali pulih tinggal beberapa orang masih menjalani perawatan HTTPURL,netral,0.9748417735099792
Anggota Komisi XIII DPR RI Fraksi PDI Perjuangan Rieke Diah Pitaloka menegaskan Perpres 83 tahun 2024 tentang Badan Gizi Nasional (BGN) dan Perpres 155 tahun 2025 tentang Tata Kelola Penyelenggaraan Program Makan Bergizi Gratis (MBG) berpotensi membuka celah korupsi. Saya ingin https://t.co/xHUwb5Nlje,anggota komisi xiii dpr ri fraksi pdi perjuangan rieke diah pitaloka menegaskan perpres 83 tahun 2024 tentang badan gizi nasional (bgn) dan perpres 155 tahun 2025 tentang tata kelola penyelenggaraan program makan bergizi gratis (mbg) berpotensi membuka celah korupsi. saya ingin HTTPURL,netral,0.997622549533844
Situasi Kantor Kecamatan Cipongkor Kabupaten Bandung Barat yang dijadikan posko kesehatan dipenuhi siswa korban keracunan Makan Bergizi Gratis (MBG) Rabu 24 September 2025. Diketahui hari ini kasus keracunan MBG kembali terjadi di Cipongkor yang menimpa sejumlah siswa SMK https://t.co/6paU3rkLaK,situasi kantor kecamatan cipongkor kabupaten bandung barat yang dijadikan posko kesehatan dipenuhi siswa korban keracunan makan bergizi gratis (mbg) rabu 24 september 2025. diketahui hari ini kasus keracunan mbg kembali terjadi di cipongkor yang menimpa sejumlah siswa smk HTTPURL,netral,0.9927129149436951
MAKAN BERGIZI GRATIS KERACUNAN. Dalam sembilan hari terakhir di Jawa Barat terjadi dua kasus keracunan masal di tiga sekolah yang mengikuti program Makan Bergizi Gratis. Peristiwa terkini menimpa 342 siswa SMPN 35 Bandung. https://t.co/hsyTd4gKml,makan bergizi gratis keracunan. dalam sembilan hari terakhir di jawa barat terjadi dua kasus keracunan masal di tiga sekolah yang mengikuti program makan bergizi gratis. peristiwa terkini menimpa 342 siswa smpn 35 bandung. HTTPURL,netral,0.9902937412261963
Kasus Ker4cunan Program Makan Bergizi Gratis Kembali Terjadi di Subang dan Sumedang Kasus keracunan akibat program Makan Bergizi Gratis (MBG) kembali terjadi di Jawa Barat Kamis (25/9/2025). Subang Sebanyak sembilan siswa SDN Rawalele Kecamatan Dawuan mengalami gejala https://t.co/l6Y8Yr164R,kasus ker4cunan program makan bergizi gratis kembali terjadi di subang dan sumedang kasus keracunan akibat program makan bergizi gratis (mbg) kembali terjadi di jawa barat kamis (25/9/2025). subang sebanyak sembilan siswa sdn rawalele kecamatan dawuan mengalami gejala HTTPURL,netral,0.9946426153182983
infojawabarat. Dinas Kesehatan (Dinkes) Kabupaten Bandung Barat (KBB) menyatakan jumlah kasus pelajar keracunan Makan Bergizi Gratis (MBG) di Kecamatan Cipongkor KBB sementara mencapai 75 orang. Atas peristiwa ini Pemkab KBB segera menetapkan status Kejadian Luar Biasa (KLB). https://t.co/566jGqNY7b,infojawabarat. dinas kesehatan (dinkes) kabupaten bandung barat (kbb) menyatakan jumlah kasus pelajar keracunan makan bergizi gratis (mbg) di kecamatan cipongkor kbb sementara mencapai 75 orang. atas peristiwa ini pemkab kbb segera menetapkan status kejadian luar biasa (klb). HTTPURL,netral,0.9832078218460083
Daftar Kasus Dugaan Keracunan Makan Bergizi Gratis Warganet: Masih Mau Dilanjut? https://t.co/phhaGZcUhi,daftar kasus dugaan keracunan makan bergizi gratis warganet: masih mau dilanjut? HTTPURL,netral,0.9919701218605042
TIADA HARI TANPA JATUH KORBAN KERACUNAN MBG 10 November 2025 Sebanyak 80 siswa SMA Manda Elu Kabupaten Sumba Barat Daya keracunan Makan Bergizi Gratis yang dikonsumsi anak-anak pada Senin (10/11/2025) sekitar pukul 13.30 WITA https://t.co/7nnWNe2VIY,tiada hari tanpa jatuh korban keracunan mbg 10 november 2025 sebanyak 80 siswa sma manda elu kabupaten sumba barat daya keracunan makan bergizi gratis yang dikonsumsi anak-anak pada senin (10/11/2025) sekitar pukul 13.30 wita HTTPURL,netral,0.9796706438064575
25. Makan Bergizi Gratis diarahkan untuk: meningkatkan gizi anak sekaligus memberdayakan UMKM &amp; meningkatkan ekonomi masyarakat kecil di daerah. #PidatoRAPBN2025 NusantaraBaru,25. makan bergizi gratis diarahkan untuk: meningkatkan gizi anak sekaligus memberdayakan umkm &amp; meningkatkan ekonomi masyarakat kecil di daerah. #pidatorapbn2025 nusantarabaru,netral,0.9692112803459167
Breaking News Korban dugaan Keracunan masal akibat program Makan Bergizi Gratis (MBG) Tembus 251 orang Puskesmas Gemolong bikin Tenda Darurat (12/5/2025) Sragen https://t.co/e9kmfJdxuf,breaking news korban dugaan keracunan masal akibat program makan bergizi gratis (mbg) tembus 251 orang puskesmas gemolong bikin tenda darurat (12/5/2025) sragen HTTPURL,netral,0.9966232776641846
 Belajar sambil bermain tumbuh dalam kasih sayang! Di Jakarta kini tersedia ruang pengasuhan anak yang aman dan nyaman: Taman Anak Sejahtera Tempat ini hadir untuk mendampingi anak-anak usia 2 7 tahun dari keluarga prasejahtera agar bisa bermain belajar makan https://t.co/IzqiRKdJkQ,belajar sambil bermain tumbuh dalam kasih sayang! di jakarta kini tersedia ruang pengasuhan anak yang aman dan nyaman: taman anak sejahtera tempat ini hadir untuk mendampingi anak-anak usia 2 7 tahun dari keluarga prasejahtera agar bisa bermain belajar makan HTTPURL,netral,0.8623019456863403
Ini jelas kejahatan harus ada yg bertanggung jawab. Kasus keracunan makan bergizi gratis di 16 provinsi. @Gerindra @bang_dasco https://t.co/u0QpHCKRPG,ini jelas kejahatan harus ada yg bertanggung jawab. kasus keracunan makan bergizi gratis di 16 provinsi. @USER @USER HTTPURL,negatif,0.9357103705406189
Mendikdasmen Abdul Mu'ti mengklaim 43 juta murid penerima Makan Bergizi Gratis ingin program tersebut terus dilanjutkan karena dinilai memberi dampak positif. ~RS https://t.co/2ntExdTbBO,mendikdasmen abdul mu'ti mengklaim 43 juta murid penerima makan bergizi gratis ingin program tersebut terus dilanjutkan karena dinilai memberi dampak positif. ~rs HTTPURL,netral,0.9806371927261353
Semakin banyaknya kasus keracunan Makan Bergizi Gratis siswa di sekolah JPPI minta untuk MBG dibubarkan dan dievaluasi secara total. Hal ini disampaikan dalam rapat audiensi Komisi IX DPR RI dengan GKIA CISDI dan JPPI terkait rekomendasi program MBG. https://t.co/916Wz6nhFL,semakin banyaknya kasus keracunan makan bergizi gratis siswa di sekolah jppi minta untuk mbg dibubarkan dan dievaluasi secara total. hal ini disampaikan dalam rapat audiensi komisi ix dpr ri dengan gkia cisdi dan jppi terkait rekomendasi program mbg. HTTPURL,netral,0.9869361519813538
Mau tahu fakta lebih mantap? Sebelum ini artikelnya berjudul Daftar kasus keracunan massal program Makan Bergizi Gratis Awoakwoakwoakwoakwo https://t.co/yJA4sYzHQL,mau tahu fakta lebih mantap? sebelum ini artikelnya berjudul daftar kasus keracunan massal program makan bergizi gratis awoakwoakwoakwoakwo HTTPURL,netral,0.995966911315918
Lagi-lagi siswa jadi korban KERACUNAN Makan Bergizi Gratis ( MBG ) - MBG bisa jadi berubah menjadi Makan Beracun Gratis - STOP MBG jadikan saja SEKOLAH GRATIS lebih berguna dan tepat. https://t.co/hZFyeM2gFQ,lagi-lagi siswa jadi korban keracunan makan bergizi gratis ( mbg ) - mbg bisa jadi berubah menjadi makan beracun gratis - stop mbg jadikan saja sekolah gratis lebih berguna dan tepat. HTTPURL,negatif,0.9923684000968933
Tak habis pikir demi makan bergizi yang bikin keracunan dengan gelontoran dana begitu besar dibuat ajang korupsi alangkah bermanfaatnya jika digunakan untuk membangun jembatan untuk masa depan anak-anak. Mosok pemerintah ngk iso mikir ? Tuhan memberikan akal gawe opo ? https://t.co/aCKQhVkSZm,tak habis pikir demi makan bergizi yang bikin keracunan dengan gelontoran dana begitu besar dibuat ajang korupsi alangkah bermanfaatnya jika digunakan untuk membangun jembatan untuk masa depan anak-anak. mosok pemerintah ngk iso mikir ? tuhan memberikan akal gawe opo ? HTTPURL,negatif,0.9929252862930298
80 Tahun Indonesia Merdeka Tapi Kenapa Malah Ada Anak Keracunan Makan Bergizi Gratis Prabowo?! *Palti Hutabarat https://t.co/AePz8WX3Vj,80 tahun indonesia merdeka tapi kenapa malah ada anak keracunan makan bergizi gratis prabowo?! *palti hutabarat HTTPURL,netral,0.9632242321968079
 Makan siang gratis Anies di DKI gak mengurangi anggaran pendidikan &amp; gak ada yang keracunan (Indra Chasmiadji) #GegaraMBGNegaraChaos #GegaraMBGNegaraChaos https://t.co/szCv50Ey1r,makan siang gratis anies di dki gak mengurangi anggaran pendidikan &amp; gak ada yang keracunan (indra chasmiadji) #gegarambgnegarachaos #gegarambgnegarachaos HTTPURL,netral,0.975500762462616
34 Siswa Diduga Keracunan MBG di Toba Sebanyak 34 orang harus jalani perawatan intensif di RS HKBP Balige dan RSUD Porsea akibat program Makan Bergizi Gratis (MBG) di Toba. Hal ini sontak membuat warga sekitar geger. Kami laporkan kejadian diduga keracunan makanan akibat https://t.co/lObAfC8upW,34 siswa diduga keracunan mbg di toba sebanyak 34 orang harus jalani perawatan intensif di rs hkbp balige dan rsud porsea akibat program makan bergizi gratis (mbg) di toba. hal ini sontak membuat warga sekitar geger. kami laporkan kejadian diduga keracunan makanan akibat HTTPURL,netral,0.9792253971099854
171 Siswa di Bogor Diduga Keracunan Usai Konsumsi Makan Bergizi Gratis Evaluasi pak @prabowo evaluasi! https://t.co/E1zaJdykhZ,171 siswa di bogor diduga keracunan usai konsumsi makan bergizi gratis evaluasi pak @USER evaluasi! HTTPURL,netral,0.9903945326805115
Kepala Badan Gizi Nasional (BGN) Dadan Hindayana mengungkapkan terdapat 4.700 porsi Makan Bergizi Gratis (MBG) yang menyebabkan gangguan kesehatan pada siswa. Dadan menegaskan pihaknya akan terus memperketat mekanisme penyaluran Makan Bergizi Gratis. BGN juga akan membentuk https://t.co/fpXUK2qvqT,kepala badan gizi nasional (bgn) dadan hindayana mengungkapkan terdapat 4.700 porsi makan bergizi gratis (mbg) yang menyebabkan gangguan kesehatan pada siswa. dadan menegaskan pihaknya akan terus memperketat mekanisme penyaluran makan bergizi gratis. bgn juga akan membentuk HTTPURL,netral,0.9795364141464233
Tiap Hari kok selalu ada berita keracunan MBG SPPG resmi menarik seluruh distribusi menu Makan Bergizi Gratis (MBG) di Surabaya setelah hampir 200 siswa dr 12 sekolah dilaporkan mengalami keracunan. Bergizi dr mana? Banyak beracunnya https://t.co/oiU6zeoyV7,tiap hari kok selalu ada berita keracunan mbg sppg resmi menarik seluruh distribusi menu makan bergizi gratis (mbg) di surabaya setelah hampir 200 siswa dr 12 sekolah dilaporkan mengalami keracunan. bergizi dr mana? banyak beracunnya HTTPURL,negatif,0.8974409103393555
Sudah banyak siswa keracunan pasca menyantap makanan Makan Bergizi Gratis (MBG). Presiden tetap pede programnya berhasil menurutnya yang keracunan hanya 0 005 persen dari penerima. Padahal soal data korban jangan pernah ada kata 'hanya'. https://t.co/H8zsdwLIex,sudah banyak siswa keracunan pasca menyantap makanan makan bergizi gratis (mbg). presiden tetap pede programnya berhasil menurutnya yang keracunan hanya 0 005 persen dari penerima. padahal soal data korban jangan pernah ada kata 'hanya'. HTTPURL,netral,0.909193754196167
#savebandungbarat Keracunan MBG terulang kembali kali ini korban keracunan menu Makan Bergizi Gratis (MBG) mencapai Seratus orang lebih di SMP Negeri 1 Cisarua Kab. Bandung Barat (14/10/2025). Hingga saat ini korban terus bertambah menurut keterangan salah seorang Relawan https://t.co/Pg3MEEudYc,#savebandungbarat keracunan mbg terulang kembali kali ini korban keracunan menu makan bergizi gratis (mbg) mencapai seratus orang lebih di smp negeri 1 cisarua kab. bandung barat (14/10/2025). hingga saat ini korban terus bertambah menurut keterangan salah seorang relawan HTTPURL,netral,0.9651133418083191
@pikiran_rakyat Makan bergizi gratis (MBG) boleh dihentikan untuk daerah yang masyarakat punya penghasilan bagus karena anak-anak mereka sebelum berangkat sekolah pasti sudah dapat makan. Tapi khusus #Papua yang punya daerah masuk dalam kategori kurang gizi MBG harus dilanjutkan. Karena MBG https://t.co/GKYZSfYwaZ,@USER makan bergizi gratis (mbg) boleh dihentikan untuk daerah yang masyarakat punya penghasilan bagus karena anak-anak mereka sebelum berangkat sekolah pasti sudah dapat makan. tapi khusus #papua yang punya daerah masuk dalam kategori kurang gizi mbg harus dilanjutkan. karena mbg HTTPURL,netral,0.9921371340751648
Kepala BGN: Tudingan Pembagian Dana Makan Bergizi Gratis ke Presiden Hoaks https://t.co/kbOAYtwrrJ,kepala bgn: tudingan pembagian dana makan bergizi gratis ke presiden hoaks HTTPURL,netral,0.9926427006721497
Sudah berulang nih ada keracunan Makan Bergizi Gratis.. Jangan sampai program Makan Bergizi Gratis jadi holocaust kepada anak-anak Indonesia.. ==== Rest In Peace Najwa Shihab Emil Fadli Kwangmin PDIP Paus Fransiskus Intel Jepang Ndasmu https://t.co/O1rlpTFrrA,sudah berulang nih ada keracunan makan bergizi gratis.. jangan sampai program makan bergizi gratis jadi holocaust kepada anak-anak indonesia.. ==== rest in peace najwa shihab emil fadli kwangmin pdip paus fransiskus intel jepang ndasmu HTTPURL,netral,0.8678412437438965
Kalau Keracunan Makan Bergizi Gratis terjadi secara masal maka sesuai SE dari Kemenkes statusnya berubah menjadi Kejadian Luar Biasa (KLB). Cianjur Pandeglang Bulukumba Empat Lawang Sumba Timur Takalar Batang Nganjuk Sukoharjo. -Tread- https://t.co/lxMxbKtlsk,kalau keracunan makan bergizi gratis terjadi secara masal maka sesuai se dari kemenkes statusnya berubah menjadi kejadian luar biasa (klb). cianjur pandeglang bulukumba empat lawang sumba timur takalar batang nganjuk sukoharjo. -tread- HTTPURL,netral,0.9508918523788452
Ketua DPR-RI Puan Maharani desak Pemerintah evaluasi total Program Makan Bergizi Gratis. Hal itu untuk menghindari terulangnya kembali keracunan massal siswa di banyak tempat akibat makan bergizi gratis https://t.co/Eigc2QZruR,ketua dpr-ri puan maharani desak pemerintah evaluasi total program makan bergizi gratis. hal itu untuk menghindari terulangnya kembali keracunan massal siswa di banyak tempat akibat makan bergizi gratis HTTPURL,netral,0.9951430559158325
Jujur sakit hati gw ngliat uang pajak gw dihambur hamburin buat hal hal yg unfaedah gini.. Sebanyak 21.801 unit motor listrik Program Makan Bergizi Gratis (MBG) ditemukan terbengkalai di area pergudangan kawasan Sentul Kabupaten Bogor. https://t.co/5EEYvEN510,jujur sakit hati gw ngliat uang pajak gw dihambur hamburin buat hal hal yg unfaedah gini.. sebanyak 21.801 unit motor listrik program makan bergizi gratis (mbg) ditemukan terbengkalai di area pergudangan kawasan sentul kabupaten bogor. HTTPURL,negatif,0.9969474673271179
Pemerintah mengalokasikan Rp335 triliun untuk Program Makan Bergizi Gratis (MBG) tahun 2026 yang akan menjangkau 82 9 juta siswa ibu hamil dan balita melalui Satuan Pelayanan Pemenuhan Gizi (SPPG) di seluruh Indonesia. https://t.co/7q7Bpp5qWs,pemerintah mengalokasikan rp335 triliun untuk program makan bergizi gratis (mbg) tahun 2026 yang akan menjangkau 82 9 juta siswa ibu hamil dan balita melalui satuan pelayanan pemenuhan gizi (sppg) di seluruh indonesia. HTTPURL,netral,0.9583505392074585
Program Makan Bergizi Gratis (MBG) terus memperluas pemerataan akses gizi bagi balita siswa dan ibu hamil di seluruh Indonesia. https://t.co/UdgM9DezES,program makan bergizi gratis (mbg) terus memperluas pemerataan akses gizi bagi balita siswa dan ibu hamil di seluruh indonesia. HTTPURL,netral,0.9587196707725525
Jumlah Siswa di Kota Bogor Jawa Barat yang mengalami keracunan usai mengonsumsi makanan program Makan Bergizi Gratis (MBG) bertambah. Data terbaru dilaporkan ada 171 siswa mengalami keracunan https://t.co/2d3edl8aLn,jumlah siswa di kota bogor jawa barat yang mengalami keracunan usai mengonsumsi makanan program makan bergizi gratis (mbg) bertambah. data terbaru dilaporkan ada 171 siswa mengalami keracunan HTTPURL,netral,0.9919775128364563
Hujan tak menghentikan ratusan warga berdemonstrasi di pertigaan Gejayan Sleman Yogyakarta pada Sabtu (13/06). Mereka menyuarakan berbagai tuntutan untuk pemerintah antara lain menghentikan proyek Makan Bergizi Gratis dan Koperasi Desa Merah Putih. https://t.co/CsgwbRWkji,hujan tak menghentikan ratusan warga berdemonstrasi di pertigaan gejayan sleman yogyakarta pada sabtu (13/06). mereka menyuarakan berbagai tuntutan untuk pemerintah antara lain menghentikan proyek makan bergizi gratis dan koperasi desa merah putih. HTTPURL,netral,0.9961724877357483
Kasus Ker4cunan Program Makan Bergizi Gratis Kembali Terjadi di Subang dan Sumedang Kasus keracunan akibat program Makan Bergizi Gratis (MBG) kembali terjadi di Jawa Barat Kamis (25/9/2025). Subang Sebanyak sembilan siswa SDN Rawalele Kecamatan Dawuan mengalami gejala https://t.co/GOBdaLecUp,kasus ker4cunan program makan bergizi gratis kembali terjadi di subang dan sumedang kasus keracunan akibat program makan bergizi gratis (mbg) kembali terjadi di jawa barat kamis (25/9/2025). subang sebanyak sembilan siswa sdn rawalele kecamatan dawuan mengalami gejala HTTPURL,netral,0.9946426153182983
Kodam I/BB juga aktif mendukung program Makan Bergizi Gratis (MBG) melalui pembangunan dapur Satuan Pelayanan Pemenuhan Gizi (SPPG) dengan 115 unit yang telah beroperasi dari target nasional sebanyak 991 unit. #SekjenKemhan #Kemhan #KemhanRI #SWASEMBADAPANGAN #MBG https://t.co/kHwg5i9Rsv,kodam i/bb juga aktif mendukung program makan bergizi gratis (mbg) melalui pembangunan dapur satuan pelayanan pemenuhan gizi (sppg) dengan 115 unit yang telah beroperasi dari target nasional sebanyak 991 unit. #sekjenkemhan #kemhan #kemhanri #swasembadapangan #mbg HTTPURL,netral,0.8923479318618774
Beberapa poin utama yang dibahas dalam sidang ini meliputi: Ketahanan pangan tetap terjaga dengan baik dan harga bahan pokok stabil Program makan bergizi gratis telah menjangkau 2 juta penerima manfaat https://t.co/OsxcFJqr8a,beberapa poin utama yang dibahas dalam sidang ini meliputi: ketahanan pangan tetap terjaga dengan baik dan harga bahan pokok stabil program makan bergizi gratis telah menjangkau 2 juta penerima manfaat HTTPURL,netral,0.6049329042434692
Program Makan Bergizi Gratis (MBG) bagi anak-anak Indonesia di Intan Jaya termasuk Sugapa Papua Tengah resmi dimulai di Distrik Sugapa pada Senin (20/1). https://t.co/M25TqTkclE,program makan bergizi gratis (mbg) bagi anak-anak indonesia di intan jaya termasuk sugapa papua tengah resmi dimulai di distrik sugapa pada senin (20/1). HTTPURL,netral,0.9900658130645752
Program Makan Bergizi Gratis (MBG) di pondok pesantren menjadi langkah nyata untuk mendukung kesehatan dan semangat belajar para santri. Dengan asupan gizi yang lebih baik pesantren dapat semakin fokus mencetak generasi yang cerdas sehat dan berakhlak 🇮🇩 https://t.co/VXwQdzPEJ5,program makan bergizi gratis (mbg) di pondok pesantren menjadi langkah nyata untuk mendukung kesehatan dan semangat belajar para santri. dengan asupan gizi yang lebih baik pesantren dapat semakin fokus mencetak generasi yang cerdas sehat dan berakhlak bendera indonesia HTTPURL,positif,0.5227501392364502
Korupsi Makan Bergizi Gratis Kejagung Tetapkan Pihak Swasta Berinisial AYS Sebagai Tersangka Baru https://t.co/wXw4MvcNUN,korupsi makan bergizi gratis kejagung tetapkan pihak swasta berinisial ays sebagai tersangka baru HTTPURL,netral,0.9923886656761169
Puluhan Siswa MAN 1 Cianjur Keracunan Usai Santap Makan Bergizi Gratis https://t.co/i6IUqyTjzi,puluhan siswa man 1 cianjur keracunan usai santap makan bergizi gratis HTTPURL,netral,0.9958502054214478
